"FECHA","SECTOR_ECONOMICO","DEUDA"
30/4/22,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",7417883847.32
31/5/22,"O - Otras actividades de servicios comunitarios, sociales y personales",24569604887.37
31/5/22,"Y - CONSUMO DE BIENES Y SERVICIOS",390889775391.55
31/5/22,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",269417592445.57
30/6/22,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",86180810833.14
30/6/22,"I - TRANSPORTE Y ALMACENAMIENTO",33982697600.16
30/6/22,"M - ENSEÑANZA",8409565847.46
31/7/22,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",200445543003.29
31/7/22,"M - ENSEÑANZA",8382434301.96
31/8/22,"Y - CONSUMO DE BIENES Y SERVICIOS",412552087310.68
31/8/22,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",280697686951.52
30/9/22,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",284482036696.23
31/10/22,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",35366133153
31/10/22,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",211663482604.49
31/10/22,"I - TRANSPORTE Y ALMACENAMIENTO",36521710178.46
31/10/22,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",26781461618.2
31/10/22,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",4033388603.8
31/10/22,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",825271428.72
30/11/22,"O - Otras actividades de servicios comunitarios, sociales y personales",27624787484.52
30/11/22,"D - INDUSTRIA MANUFACTURERA",127217688798.65
30/11/22,"I - TRANSPORTE Y ALMACENAMIENTO",37019938080.05
31/12/22,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",88203511864.11
31/12/22,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",27735921825.19
31/1/23,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",21540006642.86
31/1/23,"Y - CONSUMO DE BIENES Y SERVICIOS",449088869212.41
28/2/23,"F - CONSTRUCCIÓN",82123735553.46
28/2/23,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",572341072.26
31/3/23,"O - Otras actividades de servicios comunitarios, sociales y personales",30722081875.84
30/4/23,"B - PESCA",280450625.98
31/5/23,"F - CONSTRUCCIÓN",90710915136.51
31/5/23,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",22026917864.82
31/5/23,"M - ENSEÑANZA",7302044854.91
31/5/23,"B - PESCA",282683985.65
31/5/23,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",649011269.3
30/6/23,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",22203114312.78
30/6/23,"M - ENSEÑANZA",7495136575.43
31/7/23,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",105773464527.7
31/8/23,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",29207550536.93
31/8/23,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",713900864.71
30/9/23,"D - INDUSTRIA MANUFACTURERA",139716402665.85
30/9/23,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",103855421123.46
30/9/23,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",734142759.11
31/10/23,"Y - CONSUMO DE BIENES Y SERVICIOS",522536946575.01
31/10/23,"O - Otras actividades de servicios comunitarios, sociales y personales",35549897509.16
31/10/23,"D - INDUSTRIA MANUFACTURERA",145014360177.14
31/10/23,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",113542880973.14
30/11/23,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",116172107279.27
30/11/23,"M - ENSEÑANZA",7686378341.54
29/2/24,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",18407534374.8
29/2/24,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",39695347563.47
29/2/24,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",351315753336.46
31/3/24,"D - INDUSTRIA MANUFACTURERA",148086526216.58
31/3/24,"I - TRANSPORTE Y ALMACENAMIENTO",44154695113.26
31/3/24,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",926078823.33
30/4/24,"O - Otras actividades de servicios comunitarios, sociales y personales",37646816079.21
30/4/24,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",7697310537.58
31/5/24,"D - INDUSTRIA MANUFACTURERA",147481667709.56
31/5/24,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",60137091211.21
31/5/24,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",24180602680.91
31/1/12,"F - CONSTRUCCIÓN",30712344691.33
31/1/12,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",27207819957.22
29/2/12,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",24938855887.39
31/3/12,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",2718010471.24
31/3/12,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",17750340558.74
30/4/12,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",17618371412.83
30/4/12,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",2732668878.27
30/4/12,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2528304889.89
31/5/12,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",16841953345.71
31/5/12,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1973017149.4
31/5/12,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",12625961559.28
31/5/12,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2503545272.05
30/6/12,"B - PESCA",76993952.97
31/8/12,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",73410412544.28
31/8/12,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",17536744991.36
31/8/12,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",3095454197.16
31/8/12,"B - PESCA",89302588.23
30/9/12,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",6676610132.31
31/10/12,"D - INDUSTRIA MANUFACTURERA",34862951217.81
31/10/12,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",20501947487.82
31/10/12,"O - Otras actividades de servicios comunitarios, sociales y personales",22524794365.58
31/10/12,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",13123991416.86
31/10/12,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",14402635883.74
30/11/12,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",80705060066.54
30/11/12,"D - INDUSTRIA MANUFACTURERA",36417712033.87
30/11/12,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",20223546745.56
30/11/12,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2576951867.63
31/12/12,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",3915676204.58
31/1/13,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",77695195482.93
31/1/13,"D - INDUSTRIA MANUFACTURERA",37661183125.66
31/1/13,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",23608554860.37
31/1/13,"F - CONSTRUCCIÓN",28659030020.8
31/1/13,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",3788322022.36
28/2/13,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",23943268791.42
31/3/13,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1953089412.42
31/3/13,"I - TRANSPORTE Y ALMACENAMIENTO",9816951671.11
31/3/13,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",78505184809.72
31/3/13,"F - CONSTRUCCIÓN",30331763807.42
31/5/13,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",101576419142.21
31/5/13,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",3597887102.89
31/5/13,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",13410775023.31
31/7/13,"F - CONSTRUCCIÓN",28977592064.26
31/7/13,"O - Otras actividades de servicios comunitarios, sociales y personales",20080562187.69
31/7/13,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",24902437880.44
31/7/13,"I - TRANSPORTE Y ALMACENAMIENTO",10302826152.93
31/7/13,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",20691494431.74
31/8/13,"F - CONSTRUCCIÓN",28322694457.25
31/8/13,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",3235052436.69
30/9/13,"F - CONSTRUCCIÓN",30193759845.73
31/10/13,"M - ENSEÑANZA",3068800648.66
31/10/13,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",19060521466.88
31/10/13,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1723116477.85
30/11/13,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",107520206479.19
30/11/13,"M - ENSEÑANZA",3084903390.72
30/11/13,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",13389524173.04
31/1/14,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",13586926627.94
31/1/14,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",80467758069.89
28/2/14,"O - Otras actividades de servicios comunitarios, sociales y personales",19302917760.98
28/2/14,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",109430290998.29
28/2/14,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",4493477323.03
31/3/14,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",109074434343.66
30/4/14,"Y - CONSUMO DE BIENES Y SERVICIOS",144415616428.5
30/4/14,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1398384837.71
31/7/14,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",17080692229.85
31/7/14,"O - Otras actividades de servicios comunitarios, sociales y personales",18150925711.71
31/8/14,"D - INDUSTRIA MANUFACTURERA",48261557617.45
31/8/14,"I - TRANSPORTE Y ALMACENAMIENTO",10745580175.44
31/8/14,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",117269006194.95
31/8/14,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",62398061998.42
31/8/14,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",9426303583.77
31/8/14,"M - ENSEÑANZA",3961629031.73
31/8/14,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",13218428724.01
30/9/14,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",28261233112.73
30/9/14,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",33854111755.66
30/9/14,"B - PESCA",81662993.09
31/10/14,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",6343450384.4
30/11/14,"D - INDUSTRIA MANUFACTURERA",51334619896.04
30/11/14,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",37971413550.35
31/12/14,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",6438599403.33
31/12/14,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",28203536112.38
31/1/15,"B - PESCA",127246626.49
31/1/15,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",3572588033.15
28/2/15,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1317171667.91
28/2/15,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",25842300035.27
28/2/15,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",6376108652.48
31/3/15,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",51176672530.22
31/3/15,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",23912241487.96
31/3/15,"M - ENSEÑANZA",4533063787.28
31/3/15,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",3610663363.07
30/4/15,"F - CONSTRUCCIÓN",54191873466.84
30/4/15,"D - INDUSTRIA MANUFACTURERA",53099821575.5
30/4/15,"B - PESCA",73862750.72
31/5/15,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",16586715067.65
31/5/15,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1381968538.99
31/5/15,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",125567339831.91
30/6/15,"Y - CONSUMO DE BIENES Y SERVICIOS",182140440646.51
30/6/15,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",130860003553.63
30/6/15,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",31650830256.32
30/6/15,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",24996200696.92
30/6/15,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",7419956390.24
31/7/15,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",108090396047.88
31/7/15,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",37782143517.77
31/8/15,"I - TRANSPORTE Y ALMACENAMIENTO",15925189287.11
31/8/15,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",35633275294.7
31/8/15,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",35652341368.94
31/8/15,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",3225346509.62
30/9/15,"Y - CONSUMO DE BIENES Y SERVICIOS",191771626238.54
30/9/15,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",136408291024.77
30/9/15,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",33449584849.53
30/9/15,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",7865095335.9
30/9/15,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2008736624.85
30/9/15,"M - ENSEÑANZA",4465092015.64
30/9/15,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",6905769020.21
31/10/15,"M - ENSEÑANZA",4459525692.18
31/10/15,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",34623534541.86
31/10/15,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",16521326016.28
31/10/15,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",38909307408.69
30/11/15,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",16856960996.39
30/11/15,"M - ENSEÑANZA",4463109762.13
31/12/15,"D - INDUSTRIA MANUFACTURERA",62103789645.74
29/2/16,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",8318063554.8
29/2/16,"D - INDUSTRIA MANUFACTURERA",57648527452.12
29/2/16,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",18181855120.48
31/3/16,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",18547350505.02
31/3/16,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",115911723125.24
31/3/16,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",39936404608.52
31/3/16,"B - PESCA",84354747.95
30/4/16,"I - TRANSPORTE Y ALMACENAMIENTO",16255247975.85
30/4/16,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2105754937.7
31/5/16,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",39339797032.02
31/5/16,"M - ENSEÑANZA",4463596698
30/6/16,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",8684537285.14
31/7/16,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",42276591231.67
31/7/16,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",11001573946.42
31/7/16,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",34555123411.59
31/7/16,"B - PESCA",99675123.74
31/8/16,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",115696722152.78
31/8/16,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",11536146369.94
30/9/16,"F - CONSTRUCCIÓN",68352639727.2
30/9/16,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",33121452929.43
30/9/16,"B - PESCA",110703148.24
31/10/16,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",124474393647.92
31/10/16,"M - ENSEÑANZA",4923407925.87
30/11/16,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",63365490785.13
30/11/16,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",7166876417.29
30/11/16,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",32417386135.07
30/11/16,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",13540533430.76
30/11/16,"B - PESCA",108105017.32
31/12/16,"F - CONSTRUCCIÓN",76111357795.82
31/12/16,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",43520930075.13
31/1/17,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",18106713125.72
31/1/17,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",48353327993.42
28/2/17,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2160827085.92
30/4/17,"Y - CONSUMO DE BIENES Y SERVICIOS",238489730769.48
30/4/17,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",157047547541.16
30/4/17,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",31865983760.53
30/4/17,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",8598162261.47
30/4/17,"B - PESCA",107103087.34
31/5/17,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",45309232078.94
31/5/17,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",11385944069.4
31/5/17,"B - PESCA",102430195.14
30/6/17,"D - INDUSTRIA MANUFACTURERA",60006837526.91
31/7/17,"O - Otras actividades de servicios comunitarios, sociales y personales",15756137128.5
31/8/17,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",9339504854.86
31/8/17,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",165317736387.8
30/9/17,"Y - CONSUMO DE BIENES Y SERVICIOS",252926117245.76
31/10/17,"M - ENSEÑANZA",5268097200.1
31/10/17,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",31564470108.73
31/10/17,"D - INDUSTRIA MANUFACTURERA",60587719605.94
31/10/17,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",1737621286.59
30/11/17,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",2122974840.79
30/11/17,"I - TRANSPORTE Y ALMACENAMIENTO",18936074163.13
30/11/17,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2677344661.77
31/12/17,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",21197878927.81
31/1/18,"Y - CONSUMO DE BIENES Y SERVICIOS",260222872424.22
28/2/18,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",9330039534.22
31/3/18,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",9306187703.72
31/3/18,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",48897562397.06
30/4/18,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",34498063254.82
30/4/18,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",32286887912.25
31/5/18,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",33715019274.8
31/5/18,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",1712583245.88
30/6/18,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",149749274245.88
30/6/18,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",36283218914.02
30/6/18,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2359526794.32
31/7/18,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",149310162775.09
31/7/18,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",179249823052.04
31/7/18,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",10907299541.82
31/8/18,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",27261390691.34
31/8/18,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",7843619103.99
31/8/18,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",11053673707.35
30/9/18,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",38145976147.9
30/9/18,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",7657652599.54
30/9/18,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",32412166197.25
31/10/18,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",11374051535.27
30/11/18,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",59953837562.4
30/11/18,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",157762647704.64
30/11/18,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",11488206624.11
30/11/18,"I - TRANSPORTE Y ALMACENAMIENTO",21519807077.56
31/12/18,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",157791913563.67
31/1/19,"Y - CONSUMO DE BIENES Y SERVICIOS",286810673893.4
31/1/19,"D - INDUSTRIA MANUFACTURERA",82917351988.29
28/2/19,"Y - CONSUMO DE BIENES Y SERVICIOS",289264949635.68
28/2/19,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",187837958007.41
28/2/19,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",55000975261.35
28/2/19,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",20375600302.65
28/2/19,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",12002637900
30/4/19,"Y - CONSUMO DE BIENES Y SERVICIOS",294736907463.77
